position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
47,The Typing of the Dead,DC,Sega  ,Smilebit  ,N/A  ,8.6  ,N/A  ,N/A,0.05m,N/A,N/A,0.05m,N/A,23rd Jan 01  ,N/A
48,NBA 2K,DC,Sega  ,Visual Concepts  ,N/A  ,8.9  ,N/A  ,N/A,0.05m,N/A,N/A,0.05m,N/A,10th Nov 99  ,N/A
49,Capcom vs. SNK: Millennium Fight 2000 Pro,DC,Capcom  ,Capcom  ,N/A  ,6.9  ,N/A  ,N/A,0.05m,N/A,N/A,0.05m,0.00m,14th Jun 01  ,N/A
50,Gundam Battle Online,DC,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,N/A,N/A,0.04m,0.00m,28th Jun 01  ,N/A
51,Pia Carrot e Youkoso!! 2.5,DC,NEC Interchannel   ,Cocktail Soft  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,N/A,N/A,0.04m,0.00m,21st Jun 08  ,N/A
52,Fighting Vipers 2,DC,Sega  ,Sega-AM2  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,N/A,N/A,0.04m,0.00m,01st Jan 01  ,N/A
53,Triggerheart Exelica,DC,Warashi  ,Warashi Inc.  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,N/A,N/A,0.02m,N/A,22nd Feb 07  ,N/A
54,18 Wheeler: American Pro Trucker,DC,Sega  ,Sega-AM2  ,N/A  ,7.4  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd May 01  ,N/A
55,21: TwoOne,DC,Princess Soft  ,Princess Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Dec 01  ,N/A
56,4 Wheel Thunder,DC,Midway Games  ,Kalisto  ,N/A  ,8.1  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th May 00  ,N/A
57,4x4 Evolution,DC,Gathering of Developers  ,Terminal Reality  ,N/A  ,7.9  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Oct 00  ,N/A
58,90 Minutes: Sega Championship Football,DC,Sega  ,Smilebit  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Oct 01  ,N/A
59,Advanced Daisenryaku 2001,DC,Sega  ,SystemSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 01  ,N/A
60,Advanced Daisenryaku: Europe no Arashi - Doitsu Dengeki Sakusen,DC,Sega  ,SystemSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jun 00  ,N/A
61,Aero Dancing F: Todoroki Tsubasa no Hatsu Hikou,DC,CRI  ,CRI  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 00  ,N/A
62,Aero Dancing i: Jikai Sakuma de Machite Masen,DC,CSK Research Institute  ,CRI  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Aug 01  ,N/A
63,Aero Dancing: Torodoki Taichou no Himitsu Disc,DC,CRI  ,CRI  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jan 00  ,N/A
64,AeroWings,DC,Crave Entertainment  ,CRI  ,N/A  ,7.4  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 99  ,N/A
65,AeroWings 2: Airstrike,DC,Crave Entertainment  ,CRI  ,N/A  ,8.1  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 00  ,N/A
66,After...,DC,Pione Soft  ,Pione Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Feb 04  ,N/A
67,Aikagi,DC,NEC Interchannel   ,S-Neo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Aug 03  ,N/A
68,AIR,DC,NEC Interchannel   ,Key  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Sep 01  ,N/A
69,AirForce Delta,DC,Konami  ,KCE Studios  ,N/A  ,7.2  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Sep 99  ,N/A
70,Akihabara Dennou Kumi Peta Pies!,DC,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jul 99  ,N/A
