position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
412,ACA NEOGEO SENGOKU 3,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 18  ,30th Mar 18
413,ACA NEOGEO SHOCK TROOPERS,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Mar 17  ,04th Apr 18
414,ACA NEOGEO SHOCK TROOPERS 2nd Squad,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Jun 17  ,04th Apr 18
415,ACA NEOGEO SOCCER BRAWL,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 17  ,04th Apr 18
416,ACA NEOGEO SPIN MASTER,NS,Hamster Corporation  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 17  ,03rd Apr 18
417,ACA NEOGEO STAKES WINNER,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd May 18  ,05th Aug 18
418,ACA NEOGEO STREET HOOP,NS,Hamster Corporation  ,Data East  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Nov 17  ,04th Apr 18
419,ACA NEOGEO SUPER SIDEKICKS,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Jul 17  ,03rd Apr 18
420,ACA NEOGEO SUPER SIDEKICKS 2,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th May 18  ,05th Aug 18
421,ACA NEOGEO SUPER SIDEKICKS 3 : THE NEXT GLORY,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Jun 18  ,05th Aug 18
422,ACA NEOGEO THE KING OF FIGHTERS '94,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Mar 17  ,02nd Apr 18
423,ACA NEOGEO THE KING OF FIGHTERS '95,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Oct 17  ,02nd Apr 18
424,ACA NEOGEO THE KING OF FIGHTERS '96,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Dec 17  ,02nd Apr 18
425,ACA NEOGEO THE KING OF FIGHTERS '97,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 18  ,05th Aug 18
426,ACA NEOGEO THE KING OF FIGHTERS '98,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Mar 17  ,03rd Apr 18
427,ACA NEOGEO THE KING OF FIGHTERS '99,NS,Hamster Corporation  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th May 17  ,04th Apr 18
