position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
504,Hostage: Rescue Mission,NES,Unknown  ,Infogrames Europe SA  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
505,Hot Slots,NES,Hacker International  ,Hacker International  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,N/A
506,Hudson Hawk,NES,Sony Imagesoft  ,Ocean  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 92  ,N/A
507,Hydlide,NES,FCI  ,Tikipod  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 89  ,N/A
508,Hydlide 3: Yami Kara no Houmonsha,NES,Namco  ,Tikipod  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Feb 89  ,N/A
509,I am a Teacher: Super Mario no Sweater (FDS),NES,Unknown  ,Royal Kougyou  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Aug 86  ,N/A
510,Ice Hockey (FDS),NES,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jan 88  ,N/A
511,Idol Hakkenden,NES,Unknown  ,Natsume  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 89  ,N/A
512,Idol Hotline: Nakayama Miho no Tokimeki High School (FDS),NES,Nintendo  ,Square  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 87  ,N/A
513,Ikari III: The Rescue,NES,SNK  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 91  ,N/A
514,Ikari Warriors,NES,SNK  ,Micronics  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st May 87  ,N/A
515,Ikari Warriors II: Victory Road,NES,SNK  ,Micronics  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 88  ,N/A
516,Ike Ike! Nekketsu Hockey-bu: Subette Koronde Dairantou,NES,Technos Japan Corporation  ,Technos Japan  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Feb 92  ,N/A
517,Image Fight,NES,Irem Software Engineering  ,Irem Software Engineering  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 90  ,N/A
518,Impossible Mission-II,NES,SEI  ,Novatrade  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90  ,N/A
519,Indiana Jones and the Last Crusade (Taito),NES,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Mar 91  ,N/A
520,Indiana Jones and the Last Crusade (Ubi Soft),NES,Ubisoft  ,NMS Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 93  ,N/A
521,Indiana Jones and the Temple of Doom (Mindscape),NES,Mindscape  ,Atari Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 88  ,N/A
522,Indiana Jones and the Temple of Doom (Tengen),NES,Tengen  ,Atari Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 88  ,N/A
